celex_uri,act_number,title,date,section_code,subsection_code,category_code,category_uri,category_label,institution_code,institution_uri,institution_label
http://publications.europa.eu/resource/celex/32025D2087,2087,Commission Implementing Decision (EU) 2025/2087 of 14 October 2025 amending Implementing Decision (EU) 2025/1582 concerning certain emergency measures relating to infection with lumpy skin disease virus in Italy (notified under document C(2025) 6989),2025-10-17,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D2076,2076,Commission Implementing Decision (EU) 2025/2076 of 10 October 2025 concerning certain interim emergency measures relating to infection with lumpy skin disease virus in Spain (notified under document C(2025) 6911),2025-10-13,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D2305,2305,Commission Implementing Decision (EU) 2025/2305 of 10 November 2025 amending the Annexes to Implementing Decision (EU) 2025/1708 concerning certain emergency measures relating to infection with lumpy skin disease virus in France (notified under document C(2025) 7668),2025-11-13,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D2256,2256,Commission Implementing Decision (EU) 2025/2256 of 5 November 2025 concerning emergency measures in relation to outbreaks of Newcastle disease in Poland (notified under document C(2025) 7559),2025-11-10,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D2361,2361,Commission Implementing Decision (EU) 2025/2361 of 18 November 2025 amending the Annex to Implementing Decision (EU) 2025/2256 concerning emergency measures in relation to outbreaks of Newcastle disease in Poland (notified under document C(2025) 7865),2025-11-21,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D2248,2248,Commission Implementing Decision (EU) 2025/2248 of 4 November 2025 concerning certain emergency measures relating to infection with lumpy skin disease virus in Spain and repealing Implementing Decision (EU) 2025/2076 (notified under document C(2025) 7515),2025-11-07,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D2406,2406,Commission Implementing Decision (EU) 2025/2406 of 24 November 2025 amending the Annex to Implementing Decision (EU) 2025/2256 concerning emergency measures in relation to outbreaks of Newcastle disease in Poland (notified under document C(2025) 8107),2025-11-27,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D2429,2429,Commission Implementing Decision (EU) 2025/2429 of 24 November 2025 amending the Annexes to Implementing Decision (EU) 2025/1708 concerning certain emergency measures relating to infection with lumpy skin disease virus in France (notified under document C(2025) 8102),2025-11-27,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D2555,2555,Commission Implementing Decision (EU) 2025/2555 of 11 December 2025 amending the Annexes to Implementing Decision (EU) 2025/1708 concerning certain emergency measures relating to infection with lumpy skin disease virus in France (notified under document C(2025) 8817),2025-12-16,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D2424,2424,Commission Implementing Decision (EU) 2025/2424 of 25 November 2025 amending Implementing Decision (EU) 2025/1582 concerning certain emergency measures relating to infection with lumpy skin disease virus in Italy (notified under document C(2025) 8160),2025-11-28,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D2423,2423,Commission Implementing Decision (EU) 2025/2423 of 25 November 2025 amending the Annexes to Implementing Decision (EU) 2025/2248 concerning certain emergency measures relating to infection with lumpy skin disease virus in Spain (notified under document C(2025) 8187),2025-11-28,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D2483,2483,Commission Implementing Decision (EU) 2025/2483 of 4 December 2025 amending the Annex to Implementing Decision (EU) 2025/2256 concerning emergency measures in relation to outbreaks of Newcastle disease in Poland (notified under document C(2025) 8518),2025-12-08,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D2562,2562,Commission Implementing Decision (EU) 2025/2562 of 11 December 2025 amending the Annex to Implementing Decision (EU) 2025/2256 concerning emergency measures in relation to outbreaks of Newcastle disease in Poland (notified under document C(2025) 8819),2025-12-16,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D2604,2604,Commission Implementing Decision (EU) 2025/2604 of 16 December 2025 amending the Annexes to Implementing Decision (EU) 2025/2248 concerning certain emergency measures relating to infection with lumpy skin disease virus in Spain (notified under document C(2025) 8942),2025-12-19,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32025D2659,2659,Commission Implementing Decision (EU) 2025/2659 of 23 December 2025 amending the Annex to Implementing Decision (EU) 2025/2256 concerning emergency measures in relation to outbreaks of Newcastle disease in Poland (notified under document C(2025) 9237),2025-12-30,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32026D0105,105,Commission Implementing Decision (EU) 2026/105 of 12 January 2026 amending the Annex to Implementing Decision (EU) 2025/2256 concerning emergency measures in relation to outbreaks of Newcastle disease in Poland (notified under document C(2026) 144),2026-01-15,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32026D0068,68,Commission Implementing Decision (EU) 2026/68 of 23 December 2025 amending the Annexes to Implementing Decision (EU) 2025/1708 concerning certain emergency measures relating to infection with lumpy skin disease virus in France (notified under document C(2025) 9248),2026-01-05,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32026D0230,230,Commission Implementing Decision (EU) 2026/230 of 26 January 2026 amending the Annexes to Implementing Decision (EU) 2025/2248 concerning certain emergency measures relating to infection with lumpy skin disease virus in Spain (notified under document C(2026) 545),2026-01-30,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32026D0243,243,Commission Implementing Decision (EU) 2026/243 of 26 January 2026 amending the Annex to Implementing Decision (EU) 2025/2256 concerning emergency measures in relation to outbreaks of Newcastle disease in Poland (notified under document C(2026) 543),2026-01-30,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32026D0190,190,Commission Implementing Decision (EU) 2026/190 of 21 January 2026 amending the Annexes to Implementing Decision (EU) 2025/1582 concerning certain emergency measures relating to infection with lumpy skin disease virus in Italy (notified under document C (2026) 459),2026-01-26,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32026D0127,127,Commission Implementing Decision (EU) 2026/127 of 15 January 2026 amending the Annexes to Implementing Decision (EU) 2025/1708 concerning certain emergency measures relating to infection with lumpy skin disease virus in France (notified under document C(2026) 319),2026-01-20,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32026D0365,365,Commission Implementing Decision (EU) 2026/365 of 13 February 2026 amending the Annex to Implementing Decision (EU) 2025/2256 concerning emergency measures in relation to outbreaks of Newcastle disease in Poland (notified under document C(2026) 1007),2026-02-18,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32026D0461,461,Commission Implementing Decision (EU) 2026/461 of 24 February 2026 amending the Annex to Implementing Decision (EU) 2025/2256 concerning emergency measures in relation to outbreaks of Newcastle disease in Poland (notified under document C(2026) 1317),2026-02-27,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32026D0309,309,Commission Implementing Decision (EU) 2026/309 of 4 February 2026 amending the Annex to Implementing Decision (EU) 2025/2256 concerning emergency measures in relation to outbreaks of Newcastle disease in Poland (notified under document C(2026) 754),2026-02-09,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32026D0484,484,Commission Implementing Decision (EU) 2026/484 of 25 February 2026 concerning certain interim emergency measures relating to foot and mouth disease in Cyprus (notified under document C(2026) 1391),2026-02-26,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32026D0393,393,Commission Implementing Decision (EU) 2026/393 of 17 February 2026 amending the Annexes to Implementing Decision (EU) 2025/1708 concerning certain emergency measures relating to infection with lumpy skin disease virus in France (notified under document C(2026) 1163),2026-02-20,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32026D0552,552,Commission Implementing Decision (EU) 2026/552 of 6 March 2026 amending the Annexes to Implementing Decision (EU) 2025/2248 concerning certain emergency measures relating to infection with lumpy skin disease virus in Spain (notified under document C(2026) 1661),2026-03-11,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32026D0574,574,Commission Implementing Decision (EU) 2026/574 of 10 March 2026 amending the Annex to Implementing Decision (EU) 2025/2256 concerning emergency measures in relation to outbreaks of Newcastle disease in Poland (notified under document C(2026) 922),2026-03-12,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32026D0582,582,Commission Implementing Decision (EU) 2026/582 of 11 March 2026 concerning certain emergency measures relating to foot and mouth disease in Cyprus and repealing Implementing Decision (EU) 2026/484 (notified under document C(2026) 1758),2026-03-13,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32026D0662,662,Commission Implementing Decision (EU) 2026/662 of 13 March 2026 amending the Annexes to Implementing Decision (EU) 2025/1708 concerning certain emergency measures relating to infection with lumpy skin disease virus in France (notified under document C(2026) 1815),2026-03-20,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32026D0732,732,Commission Implementing Decision (EU) 2026/732 of 20 March 2026 concerning certain interim emergency measures relating to foot and mouth disease in Greece (notified under document C(2026) 2029),2026-03-24,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32026D0717,717,Commission Implementing Decision (EU) 2026/717 of 20 March 2026 amending the Annex to Implementing Decision (EU) 2025/2256 concerning emergency measures in relation to outbreaks of Newcastle disease in Poland (notified under document C(2026) 1995),2026-03-25,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32026D0782,782,Commission Implementing Decision (EU) 2026/782 of 27 March 2026 amending Implementing Decision (EU) 2026/582 concerning certain emergency measures relating to foot and mouth disease in Cyprus (notified under document C(2026) 2171),2026-04-01,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32026D0820,820,Commission Implementing Decision (EU) 2026/820 of 1 April 2026 concerning certain emergency measures relating to foot and mouth disease in Greece and repealing Implementing Decision (EU) 2026/732 (notified under document C(2026) 2350),2026-04-08,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32026D0816,816,Commission Implementing Decision (EU) 2026/816 of 1 April 2026 amending the Annex to Implementing Decision (EU) 2025/2256 concerning emergency measures in relation to outbreaks of Newcastle disease in Poland (notified under document C(2026) 2348),2026-04-08,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32026D0923,923,Commission Implementing Decision (EU) 2026/923 of 24 April 2026 amending Implementing Decision (EU) 2026/582 concerning certain emergency measures relating to foot and mouth disease in Cyprus (notified under document C(2026) 2818),2026-04-28,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32026D0922,922,Commission Implementing Decision (EU) 2026/922 of 24 April 2026 amending the Annexes to Implementing Decision (EU) 2025/1582 concerning certain emergency measures relating to infection with lumpy skin disease virus in Italy (notified under document C(2026) 2813),2026-04-29,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32026D0924,924,Commission Implementing Decision (EU) 2026/924 of 24 April 2026 amending Annex II to Implementing Decision (EU) 2025/2248 concerning certain emergency measures relating to infection with lumpy skin disease virus in Spain (notified under document C(2026) 2811),2026-04-29,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32026D0852,852,Commission Implementing Decision (EU) 2026/852 of 10 April 2026 amending Annex II to Implementing Decision (EU) 2025/2248 concerning certain emergency measures relating to infection with lumpy skin disease virus in Spain (notified under document C(2026) 2474),2026-04-15,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32026D0862,862,Commission Implementing Decision (EU) 2026/862 of 14 April 2026 amending the Annex to Implementing Decision (EU) 2025/2256 concerning emergency measures in relation to outbreaks of Newcastle disease in Poland (notified under document C(2026) 2516),2026-04-16,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32026D0837,837,Commission Implementing Decision (EU) 2026/837 of 15 April 2026 amending the Annexes to Implementing Decision (EU) 2021/260 as regards the approval of certain national measures designed to limit the impact of certain diseases of aquatic animals,2026-04-16,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,SANTE,http://publications.europa.eu/resource/authority/corporate-body/SANTE,Directorate-General for Health and Food Safety
http://publications.europa.eu/resource/celex/32023D2626,2626,Commission Implementing Decision (EU) 2023/2626 of 24 November 2023 amending Annexes I and II to Implementing Decision (EU) 2021/260 as regards the national measures which apply in Denmark concerning bacterial kidney disease (BKD) and infectious pancreatic necrosis (IPN),2023-11-28,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025D0087,87,Commission Implementing Decision (EU) 2025/87 of 13 January 2025 concerning certain interim emergency measures relating to foot and mouth disease in Germany (notified under document C(2025) 206),2025-01-14,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025D0323,323,Commission Implementing Decision (EU) 2025/323 of 11 February 2025 concerning certain emergency measures relating to foot and mouth disease in Germany and repealing Implementing Decision (EU) 2025/186 (notified under document C(2025) 1015),2025-02-12,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025D0186,186,Commission Implementing Decision (EU) 2025/186 of 24 January 2025 concerning certain emergency measures relating to foot and mouth disease in Germany and repealing Implementing Decision (EU) 2025/87 (notified under document C(2025) 654),2025-01-28,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025D0496,496,Commission Implementing Decision (EU) 2025/496 of 11 March 2025 concerning certain interim emergency measures relating to foot and mouth disease in Hungary (notified under document C(2025) 1619),2025-03-12,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025D0403,403,Commission Implementing Decision (EU) 2025/403 of 28 February 2025 amending the Annexes to Implementing Decision (EU) 2021/260 as regards the approval of certain national measures designed to limit the impact of certain diseases of aquatic animals and as regards the list of species which are susceptible to those diseases,2025-03-03,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025D0672,672,Commission Implementing Decision (EU) 2025/672 of 31 March 2025 concerning certain emergency measures relating to outbreaks of foot and mouth disease in Hungary and Slovakia and repealing Implementing Decision (EU) 2025/613 (notified under document C(2025) 2029),2025-04-02,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025D0613,613,Commission Implementing Decision (EU) 2025/613 of 24 March 2025 concerning certain emergency measures relating to foot and mouth disease in Hungary and repealing Implementing Decision (EU) 2025/496 (notified under document C(2025) 1898),2025-03-25,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025D0654,654,Commission Implementing Decision (EU) 2025/654 of 26 March 2025 concerning certain emergency measures relating to foot and mouth disease in Hungary and Slovakia and amending Implementing Decision (EU) 2025/613 (notified under document C(2025) 1957),2025-03-31,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025D0795,795,Commission Implementing Decision (EU) 2025/795 of 14 April 2025 amending the Annex to Implementing Decision (EU) 2025/672 concerning certain emergency measures relating to outbreaks of foot and mouth disease in Hungary and Slovakia (notified under document C(2025) 2427),2025-04-15,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025D0696,696,Commission Implementing Decision (EU) 2025/696 of 3 April 2025 amending the Annex to Implementing Decision (EU) 2025/672 concerning certain emergency measures relating to outbreaks of foot and mouth disease in Hungary and Slovakia (notified under document C(2025) 2169),2025-04-04,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025D0827,827,Commission Implementing Decision (EU) 2025/827 of 25 April 2025 amending the Annex to Implementing Decision (EU) 2025/672 concerning certain emergency measures relating to outbreaks of foot and mouth disease in Hungary and Slovakia (notified under document C(2025) 2629),2025-04-28,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025D1097,1097,Commission Implementing Decision (EU) 2025/1097 of 23 May 2025 amending the Annex to Implementing Decision (EU) 2025/672 concerning certain emergency measures relating to outbreaks of foot and mouth disease in Hungary and Slovakia (notified under document C(2025) 3463),2025-05-27,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025D1336,1336,Commission Implementing Decision (EU) 2025/1336 of 3 July 2025 concerning certain interim emergency measures relating to infection with lumpy skin disease virus in France (notified under document C(2025) 4588),2025-07-04,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025D1318,1318,Commission Implementing Decision (EU) 2025/1318 of 27 June 2025 concerning certain interim emergency measures relating to infection with lumpy skin disease virus in Italy (notified under document C(2025) 4422),2025-07-01,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025D1708,1708,Commission Implementing Decision (EU) 2025/1708 of 29 July 2025 concerning certain emergency measures relating to infection with lumpy skin disease virus in France and repealing Implementing Decision (EU) 2025/1336 (notified under document C(2025) 5363),2025-08-05,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025D1582,1582,Commission Implementing Decision (EU) 2025/1582 of 29 July 2025 concerning certain emergency measures relating to infection with lumpy skin disease virus in Italy and repealing Implementing Decision (EU) 2025/1318 (notified under document C(2025) 5362),2025-08-01,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025D1764,1764,Commission Implementing Decision (EU) 2025/1764 of 25 August 2025 amending Implementing Decision (EU) 2025/1582 concerning certain emergency measures relating to infection with lumpy skin disease virus in Italy (notified under document C(2025) 5881),2025-08-27,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025D1762,1762,Commission Implementing Decision (EU) 2025/1762 of 25 August 2025 amending Implementing Decision (EU) 2025/1708 concerning certain emergency measures relating to infection with lumpy skin disease virus in France (notified under document C(2025) 5879),2025-08-28,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025D1931,1931,Commission Implementing Decision (EU) 2025/1931 of 22 September 2025 amending Implementing Decision (EU) 2025/1708 concerning certain emergency measures relating to infection with lumpy skin disease virus in France (notified under document C(2025) 6528),2025-09-25,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025D1938,1938,Commission Implementing Decision (EU) 2025/1938 of 22 September 2025 amending Implementing Decision (EU) 2025/1582 concerning certain emergency measures relating to infection with lumpy skin disease virus in Italy (notified under document C(2025) 6529),2025-09-26,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
http://publications.europa.eu/resource/celex/32025D2069,2069,Commission Implementing Decision (EU) 2025/2069 of 9 October 2025 amending Implementing Decision (EU) 2025/1708 concerning certain emergency measures relating to infection with lumpy skin disease virus in France (notified under document number C(2025) 6881),2025-10-14,II,d,DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,Implementing decision,COM,http://publications.europa.eu/resource/authority/corporate-body/COM,European Commission
